#RPLIDAR SCAN DATA
#COUNT=497
#Angule	Distance	Quality
66.9342 500.0 188
67.6538 497.0 188
68.6206 494.0 188
69.0765 492.0 188
69.7961 489.0 188
70.6366 488.0 188
71.4661 486.0 188
72.1857 483.0 188
72.7789 482.0 188
73.7292 479.0 188
74.2017 478.0 188
75.1685 476.0 188
75.9979 475.0 188
76.4648 474.0 188
77.1844 472.0 188
77.8876 471.0 188
78.4808 470.0 188
79.3268 468.0 188
80.1562 467.0 188
80.7495 466.0 188
81.5900 465.0 188
82.1667 465.0 188
82.8864 464.0 188
83.6060 463.0 188
84.4354 462.0 188
85.2759 461.0 188
85.9955 461.0 188
86.5778 461.0 188
87.1710 458.0 188
88.0115 458.0 188
88.7146 458.0 188
89.3079 460.0 188
90.2802 459.0 188
90.8569 460.0 188
91.5765 457.0 188
92.2961 459.0 188
92.8729 459.0 188
93.7134 460.0 188
94.5593 461.0 188
95.1361 461.0 188
95.8557 461.0 188
96.4490 462.0 188
97.1686 462.0 188
98.1244 463.0 188
98.5913 464.0 188
99.4373 464.0 188
100.1404 466.0 188
100.9808 467.0 188
101.3269 469.0 188
102.0300 470.0 188
102.9968 471.0 188
103.8428 473.0 188
104.1669 474.0 188
105.0128 476.0 188
105.7324 477.0 188
106.5619 480.0 188
107.2760 481.0 188
107.7484 483.0 188
108.4680 485.0 188
109.0448 487.0 188
110.0116 489.0 188
110.7312 491.0 188
111.4343 494.0 188
112.0276 496.0 188
112.7472 499.0 188
113.4503 501.0 188
114.1699 504.0 188
114.8895 508.0 188
115.5927 511.0 188
116.3123 514.0 188
117.4823 517.0 188
119.1687 494.0 188
120.0146 481.0 188
120.8386 470.0 188
121.6846 459.0 188
122.2778 448.0 188
122.9810 438.0 188
123.8269 428.0 188
124.5465 420.0 188
125.6232 411.0 188
126.5900 403.0 188
127.0624 395.0 188
127.8864 386.0 188
128.7323 380.0 188
129.5728 374.0 188
130.0287 367.0 188
130.8746 361.0 188
131.5887 356.0 188
132.8082 349.0 188
133.5114 342.0 188
134.2310 344.0 188
134.4342 348.0 188
135.5273 352.0 188
136.1041 357.0 188
136.7029 361.0 188
137.1698 366.0 188
137.9993 370.0 188
138.4662 376.0 188
139.1693 380.0 188
140.0153 386.0 188
140.6085 392.0 188
141.4325 397.0 188
142.1521 403.0 188
143.2013 416.0 188
143.7946 421.0 188
144.7449 420.0 188
146.2939 412.0 188
147.0135 409.0 188
147.8540 405.0 188
148.3099 403.0 188
149.2767 399.0 188
149.9799 396.0 188
150.6995 395.0 188
151.2927 391.0 188
152.1222 388.0 188
152.8418 385.0 188
153.5449 383.0 188
154.3854 380.0 188
154.8578 379.0 188
156.0608 376.0 188
156.4014 374.0 188
157.3572 372.0 188
157.9504 370.0 188
158.7964 368.0 188
159.2468 366.0 188
160.0928 364.0 188
160.8124 362.0 188
161.7627 361.0 188
162.3560 359.0 188
163.2019 358.0 188
164.1522 356.0 188
164.3719 356.0 188
165.5914 355.0 188
166.1682 354.0 188
166.8878 352.0 188
167.3547 352.0 188
168.4369 350.0 188
169.0302 349.0 188
169.4971 348.0 188
170.2002 347.0 188
170.9198 346.0 188
172.0129 346.0 188
172.3425 347.0 188
173.1830 346.0 188
174.1553 344.0 188
174.7321 344.0 188
175.6989 343.0 188
175.9186 343.0 188
176.8744 343.0 188
177.8412 343.0 188
178.1873 343.0 188
178.7640 342.0 188
179.4836 343.0 188
180.1868 342.0 188
181.4062 342.0 188
181.7303 343.0 188
182.4500 343.0 188
183.4058 344.0 188
184.2462 343.0 188
184.4659 344.0 188
185.6689 344.0 188
186.0150 344.0 188
186.7181 345.0 188
187.3114 345.0 188
188.5144 347.0 188
189.1077 348.0 188
189.7009 348.0 188
190.2777 349.0 188
191.2500 350.0 188
191.9531 351.0 188
192.2937 351.0 188
193.3704 352.0 188
194.0900 354.0 188
194.7931 355.0 188
195.5127 356.0 188
195.8588 357.0 188
196.5619 359.0 188
197.5287 359.0 188
197.8583 362.0 188
198.4515 363.0 188
199.1547 365.0 188
199.9951 366.0 188
200.9674 367.0 188
201.2915 370.0 188
202.3901 372.0 188
202.9669 373.0 188
203.3075 376.0 188
204.0271 378.0 188
204.8566 381.0 188
205.7025 382.0 188
206.1694 385.0 188
206.9989 387.0 188
207.4658 389.0 188
208.6688 391.0 188
208.8885 394.0 188
209.7290 397.0 188
210.3113 400.0 188
211.1517 404.0 188
211.7450 406.0 188
212.4481 409.0 188
213.2941 413.0 188
213.8708 415.0 188
214.7168 419.0 188
215.1837 423.0 188
216.0132 427.0 188
216.4801 431.0 188
217.4524 434.0 188
217.9028 439.0 188
218.6224 444.0 188
219.3256 448.0 188
219.7925 452.0 188
220.5121 457.0 188
221.3416 462.0 188
221.8085 468.0 188
222.7808 472.0 188
223.3575 478.0 188
224.1980 484.0 188
224.7803 489.0 188
225.4999 495.0 188
226.0931 502.0 188
226.7963 508.0 188
227.3895 515.0 188
227.9828 521.0 188
228.6859 528.0 188
229.2792 536.0 188
230.1086 544.0 188
230.7019 552.0 188
231.5424 560.0 188
232.1246 569.0 188
232.7179 577.0 188
233.5583 587.0 188
234.0143 597.0 188
234.7339 607.0 188
235.5579 617.0 188
236.1511 629.0 188
236.7499 640.0 188
237.5739 652.0 188
238.1671 663.0 188
238.8867 678.0 188
239.5898 691.0 188
240.1831 705.0 188
240.8862 721.0 188
241.6058 738.0 188
242.1991 756.0 188
242.9022 770.0 188
243.6218 790.0 188
244.2151 810.0 188
244.7919 832.0 188
245.5115 852.0 188
246.2146 876.0 188
246.8079 904.0 188
247.5110 929.0 188
248.2306 958.0 188
248.9337 987.0 188
249.5270 1023.0 188
250.2466 1059.0 188
250.8234 1093.0 188
251.4166 1135.0 188
252.8394 1226.0 188
253.6688 1133.0 188
254.1357 1278.0 188
254.8553 1272.0 188
255.6848 1268.0 188
256.2781 1259.0 188
257.1075 1256.0 188
257.8271 1253.0 188
258.5303 1251.0 188
259.2499 1248.0 188
259.9530 1244.0 188
260.6671 1243.0 188
261.3867 1242.0 188
262.0898 1239.0 188
262.8094 1236.0 188
263.5126 1232.0 188
264.2322 1230.0 188
264.9353 1231.0 188
265.6549 1229.0 188
266.3745 1230.0 188
267.0776 1228.0 188
268.4949 1223.0 188
269.1980 1228.0 188
269.9176 1229.0 188
270.6207 1232.0 188
271.3403 1226.0 188
271.9171 1384.0 188
272.7631 1231.0 188
273.4662 1236.0 188
274.1858 1241.0 188
274.8889 1242.0 188
275.4822 1243.0 188
276.3116 1244.0 188
277.0312 1245.0 188
277.7344 1248.0 188
278.4375 1251.0 188
279.1516 1252.0 188
279.8547 1253.0 188
280.4480 1260.0 188
281.2775 1260.0 188
281.9971 1265.0 188
282.7002 1265.0 188
283.4198 1268.0 188
284.1229 1277.0 188
284.8425 1279.0 188
285.4193 1282.0 188
286.2653 1285.0 188
286.8420 1294.0 188
287.5616 1299.0 188
288.3856 1301.0 188
289.1052 1309.0 188
289.6875 1312.0 188
290.5280 1319.0 188
291.1212 1327.0 188
291.8408 1332.0 188
292.5439 1335.0 188
293.2635 1346.0 188
293.9832 1350.0 188
294.7028 1358.0 188
295.4169 1367.0 188
296.1200 1372.0 188
296.8396 1378.0 188
297.5592 1390.0 188
298.2788 1397.0 188
298.9819 1407.0 188
299.7015 1413.0 188
300.4211 1427.0 188
301.1353 1432.0 188
301.8549 1443.0 188
302.5580 1454.0 188
303.1512 1465.0 188
303.8708 1477.0 188
304.5905 1489.0 188
305.2936 1502.0 188
306.0132 1511.0 188
306.7328 1527.0 188
307.4524 1542.0 188
308.1665 1556.0 188
308.8696 1570.0 188
309.5892 1579.0 188
310.3088 1602.0 188
311.0284 1616.0 188
311.7480 1634.0 188
312.3248 1650.0 188
313.1708 1668.0 188
313.7476 1691.0 188
314.4672 1707.0 188
315.1868 1723.0 188
315.8899 1747.0 188
316.6040 1765.0 188
317.3236 1788.0 188
318.0267 1813.0 188
318.7463 1829.0 188
319.4659 1858.0 188
320.1691 1876.0 188
320.8887 1907.0 188
321.4819 1932.0 188
322.1851 1967.0 188
322.9047 1996.0 188
323.6243 2026.0 188
324.3274 2063.0 188
325.0415 2097.0 188
325.7611 2099.0 188
326.4642 2106.0 188
327.1838 2121.0 188
327.9034 2140.0 188
328.6066 2153.0 188
329.3262 2168.0 188
330.0458 2179.0 188
330.7489 2195.0 188
331.4685 2208.0 188
332.1826 2229.0 188
332.8857 2240.0 188
333.4790 2261.0 188
334.3250 2265.0 188
335.0281 2263.0 188
335.7312 2256.0 188
336.3245 2246.0 188
337.1539 2217.0 188
337.8735 2221.0 188
338.5767 2208.0 188
339.2963 2196.0 188
339.9994 2185.0 188
340.7135 2168.0 188
341.4166 2156.0 188
342.1362 2148.0 188
342.8394 2142.0 188
343.5590 2133.0 188
344.2621 2118.0 188
344.9817 2116.0 188
345.6848 2102.0 188
346.3879 2097.0 188
347.1075 2091.0 188
347.8107 2085.0 188
348.5303 2080.0 188
349.2334 2069.0 188
349.9530 2065.0 188
350.6561 2055.0 188
351.3702 2060.0 188
