#RPLIDAR SCAN DATA
#COUNT=500
#Angule	Distance	Quality
94.8120 259.0 188
94.2792 260.0 188
95.7294 260.0 188
96.4490 261.0 188
96.5424 262.0 188
98.2452 262.0 188
98.0914 263.0 188
98.5583 263.0 188
100.2612 264.0 188
99.8547 264.0 188
100.5743 265.0 188
101.7773 266.0 188
102.4969 265.0 188
102.8430 269.0 188
104.4965 494.0 188
105.3424 496.0 188
106.1719 497.0 188
106.7651 499.0 188
107.6056 501.0 188
108.1824 503.0 188
108.7811 505.0 188
109.6216 508.0 188
110.3247 510.0 188
110.7916 513.0 188
111.5112 516.0 188
112.2144 518.0 188
112.9340 521.0 188
113.6536 524.0 188
114.3567 527.0 188
115.2026 530.0 188
115.7959 533.0 188
116.5155 537.0 188
117.2186 540.0 188
117.9327 544.0 188
118.6359 548.0 188
119.3555 550.0 188
119.9323 556.0 188
120.6519 560.0 188
121.4813 564.0 188
122.2009 568.0 188
122.6514 572.0 188
123.4973 577.0 188
124.0741 582.0 188
124.9200 587.0 188
125.3705 593.0 188
126.3428 598.0 188
126.9196 604.0 188
127.5128 610.0 188
128.2324 616.0 188
128.8092 621.0 188
129.6552 629.0 188
130.3583 634.0 188
131.0779 641.0 188
131.6547 649.0 188
132.4951 656.0 188
132.9510 704.0 188
134.4946 659.0 188
135.2142 688.0 188
135.9174 697.0 188
136.5106 703.0 188
137.0929 712.0 188
137.9333 723.0 188
138.5266 732.0 188
139.2297 743.0 188
140.0757 754.0 188
140.5261 767.0 188
141.3721 777.0 188
142.0752 789.0 188
142.6685 803.0 188
143.2452 816.0 188
143.9648 832.0 188
144.6680 845.0 188
145.3876 860.0 188
146.0907 879.0 188
146.8103 895.0 188
147.3871 914.0 188
148.1067 933.0 188
148.8098 954.0 188
149.4031 972.0 188
150.1062 996.0 188
150.8258 1019.0 188
151.5289 1042.0 188
152.2485 1068.0 188
152.8253 1096.0 188
153.4186 1124.0 188
154.1217 1153.0 188
154.9677 1185.0 188
155.5444 1219.0 188
156.2640 1255.0 188
156.8408 1296.0 188
157.5604 1335.0 188
158.2635 1375.0 188
158.9832 1419.0 188
159.6863 1468.0 188
160.2795 1519.0 188
160.9827 1551.0 188
161.5759 1629.0 188
162.2791 1691.0 188
162.9987 1755.0 188
163.7183 1765.0 188
164.4214 1763.0 188
165.1355 1752.0 188
165.8551 1749.0 188
166.5582 1739.0 188
167.2778 1735.0 188
167.9810 1731.0 188
168.7006 1728.0 188
169.4202 1724.0 188
170.1233 1759.0 188
170.8429 1824.0 188
171.5625 1819.0 188
172.2656 1817.0 188
172.9797 1809.0 188
173.6829 1814.0 188
174.4025 1808.0 188
175.1221 1804.0 188
175.8252 1809.0 188
176.5448 1805.0 188
177.2644 1805.0 188
177.9675 1807.0 188
178.6871 1795.0 188
179.3903 1804.0 188
180.1044 1804.0 188
180.8240 1807.0 188
181.5271 1804.0 188
182.2467 1807.0 188
182.9663 1807.0 188
183.6694 1814.0 188
184.3890 1816.0 188
185.0922 1818.0 188
185.8118 1823.0 188
186.5149 1830.0 188
187.2290 1819.0 188
187.9486 1832.0 188
188.6517 1835.0 188
189.3713 1839.0 188
189.9481 1843.0 188
190.7941 1846.0 188
191.5137 1857.0 188
192.2168 1859.0 188
192.9364 1863.0 188
193.6395 1866.0 188
194.3591 1872.0 188
195.0732 1874.0 188
195.6555 1888.0 188
196.3696 1898.0 188
197.0728 1904.0 188
197.7924 1913.0 188
198.5120 1916.0 188
199.3414 1931.0 188
199.9347 1931.0 188
200.6378 1947.0 188
201.4838 1953.0 188
202.0770 1968.0 188
202.7802 1977.0 188
203.4998 1992.0 188
204.2029 2009.0 188
204.9170 2015.0 188
205.6366 2022.0 188
206.3397 2040.0 188
207.0593 2058.0 188
207.7625 2068.0 188
208.4821 2081.0 188
209.1852 2105.0 188
209.9048 2113.0 188
210.6079 2125.0 188
211.3275 2147.0 188
212.0416 2168.0 188
212.7448 2158.0 188
213.4644 2142.0 188
214.1675 2099.0 188
214.8871 2054.0 188
215.5902 2030.0 188
216.3098 1995.0 188
217.0294 1968.0 188
217.8589 1930.0 188
218.4521 1904.0 188
219.1553 1881.0 188
219.9957 1867.0 188
220.6989 1829.0 188
221.4185 1805.0 188
222.1216 1777.0 188
222.8412 1761.0 188
223.5608 1733.0 188
224.2639 1708.0 188
224.9835 1687.0 188
225.8075 1668.0 188
226.4062 1654.0 188
227.2302 1631.0 188
227.9498 1609.0 188
228.6694 1598.0 188
229.3726 1576.0 188
230.0922 1559.0 188
230.7953 1544.0 188
231.5149 1528.0 188
232.2180 1514.0 188
232.9321 1498.0 188
233.7616 1482.0 188
234.4812 1467.0 188
235.0745 1456.0 188
235.9039 1445.0 188
236.6235 1430.0 188
237.3267 1413.0 188
238.0463 1401.0 188
238.7494 1395.0 188
239.4635 1387.0 188
240.1831 1372.0 188
240.8862 1362.0 188
241.6058 1352.0 188
242.3090 1346.0 188
243.0286 1334.0 188
243.7317 1327.0 188
244.4513 1316.0 188
245.1544 1310.0 188
245.9949 1305.0 188
246.7145 1295.0 188
247.4176 1289.0 188
248.0109 1282.0 188
248.8403 1274.0 188
249.4336 1269.0 188
250.2631 1261.0 188
250.9827 1257.0 188
251.7023 1248.0 188
252.4054 1243.0 188
253.1250 1239.0 188
253.7018 1236.0 188
254.5422 1228.0 188
255.2454 1226.0 188
255.9650 1220.0 188
256.6681 1216.0 188
257.3877 1212.0 188
258.1073 1208.0 188
258.8104 1210.0 188
259.5300 1203.0 188
260.2332 1199.0 188
260.9528 1198.0 188
261.6559 1195.0 188
262.3700 1194.0 188
263.0896 1189.0 188
263.7927 1185.0 188
264.5123 1187.0 188
265.2155 1182.0 188
265.9351 1181.0 188
266.6382 1179.0 188
267.3578 1180.0 188
268.0609 1179.0 188
268.9014 1179.0 188
269.4946 1178.0 188
270.1978 1178.0 188
270.9174 1178.0 188
271.6205 1178.0 188
272.4664 1179.0 188
273.0432 1179.0 188
273.8892 1180.0 188
274.4824 1181.0 188
275.1855 1181.0 188
275.9052 1184.0 188
276.6083 1185.0 188
277.3279 1189.0 188
278.0420 1189.0 188
278.7451 1193.0 188
279.4647 1196.0 188
280.1843 1197.0 188
280.8875 1198.0 188
281.6071 1197.0 188
282.3102 1189.0 188
283.0298 1184.0 188
283.7494 1180.0 188
284.4525 1176.0 188
285.2930 1172.0 188
285.8862 1168.0 188
286.5894 1165.0 188
287.3090 1160.0 188
288.0121 1160.0 188
288.8580 1155.0 188
289.5776 1150.0 188
290.2808 1149.0 188
290.9949 1146.0 188
291.5936 1145.0 188
292.4176 1142.0 188
293.1372 1141.0 188
293.7140 1139.0 188
294.4336 1136.0 188
295.2795 1135.0 188
295.8563 1134.0 188
296.7023 1133.0 188
297.2955 1134.0 188
298.1250 1132.0 188
298.7183 1132.0 188
299.4324 1131.0 188
300.2783 1132.0 188
300.8716 1129.0 188
301.7010 1109.0 188
302.4207 1090.0 188
303.2611 1067.0 188
303.8544 1044.0 188
304.7003 1022.0 188
305.4034 1004.0 188
306.1230 986.0 188
306.8427 968.0 188
307.6831 951.0 188
308.4027 932.0 188
309.1223 918.0 188
309.8254 902.0 188
310.6714 886.0 188
311.2646 873.0 188
312.1051 858.0 188
312.8247 845.0 188
313.5278 833.0 188
314.2474 820.0 188
315.0934 809.0 188
315.9338 799.0 188
316.5271 788.0 188
317.2302 778.0 188
318.0762 768.0 188
318.7958 760.0 188
319.5154 750.0 188
320.2295 740.0 188
320.9491 733.0 188
321.7786 724.0 188
322.4982 717.0 188
323.2178 708.0 188
323.9209 703.0 188
324.6405 694.0 188
325.4810 688.0 188
326.0577 681.0 188
326.7773 674.0 188
327.6233 670.0 188
328.4528 672.0 188
328.9197 680.0 188
329.7656 659.0 188
330.4688 653.0 188
331.3092 648.0 188
332.0288 643.0 188
332.7484 640.0 188
333.3252 634.0 188
334.0448 631.0 188
334.8853 628.0 188
335.5884 623.0 188
336.3080 620.0 188
337.1539 617.0 188
337.8571 613.0 188
338.5767 610.0 188
339.1699 607.0 188
339.9994 605.0 188
340.5927 601.0 188
341.3123 600.0 188
342.1362 597.0 188
342.8558 598.0 188
343.5754 592.0 188
344.2950 591.0 188
344.9982 590.0 188
345.8276 587.0 188
346.2946 586.0 188
347.2449 583.0 188
347.9645 582.0 188
348.5468 581.0 188
349.2609 579.0 188
350.0903 577.0 188
350.6671 577.0 188
351.3867 576.0 188
352.0898 575.0 188
352.8094 574.0 188
353.6389 572.0 188
