#RPLIDAR SCAN DATA
#COUNT=497
#Angule	Distance	Quality
343.4985 591.0 188
344.2017 591.0 188
344.9213 589.0 188
345.6354 588.0 188
346.4648 586.0 188
347.1844 583.0 188
347.9041 582.0 188
348.4973 581.0 188
349.3268 578.0 188
349.9200 577.0 188
350.6396 577.0 188
351.3428 576.0 188
352.3096 574.0 188
353.0292 573.0 188
353.6060 572.0 188
