#RPLIDAR SCAN DATA
#COUNT=495
#Angule	Distance	Quality
95.8557 1416.0 188
96.7017 1418.0 188
97.4213 1421.0 188
98.0145 1419.0 188
98.8715 1424.0 188
99.5911 1425.0 188
100.3107 1429.0 188
101.7499 1386.0 188
103.3099 1225.0 188
104.0295 1230.0 188
104.7491 1234.0 188
105.4688 1236.0 188
106.1993 1238.0 188
106.9189 1247.0 188
107.6385 1183.0 188
109.0778 1161.0 188
109.9182 1113.0 188
110.6378 1071.0 188
111.4838 1030.0 188
112.1979 993.0 188
113.0438 961.0 188
113.7634 927.0 188
114.4830 898.0 188
115.3235 871.0 188
116.0431 845.0 188
116.8890 820.0 188
117.6086 797.0 188
118.4491 776.0 188
119.1687 758.0 188
119.8883 740.0 188
120.7343 721.0 188
121.4484 705.0 188
122.1680 688.0 188
123.0139 673.0 188
123.7335 660.0 188
124.4531 645.0 188
125.4199 632.0 188
126.1395 620.0 188
126.8591 609.0 188
127.5732 597.0 188
128.2928 586.0 188
129.0125 577.0 188
129.7321 567.0 188
130.5890 558.0 188
131.4349 549.0 188
132.2809 539.0 188
132.9950 532.0 188
133.7146 524.0 188
134.4342 516.0 188
135.2802 509.0 188
135.9998 502.0 188
136.8402 496.0 188
137.4335 489.0 188
138.1531 484.0 188
138.8727 478.0 188
139.8395 472.0 188
140.4327 466.0 188
141.4050 461.0 188
141.8719 455.0 188
142.8552 451.0 188
143.5748 445.0 188
144.2944 442.0 188
144.8877 438.0 188
145.9808 434.0 188
146.7004 430.0 188
147.2937 426.0 188
147.8870 421.0 188
148.7329 418.0 188
149.4525 415.0 188
150.4193 410.0 188
151.1389 408.0 188
151.6058 406.0 188
152.3254 402.0 188
153.5449 398.0 188
154.0118 396.0 188
154.8743 393.0 188
155.3412 392.0 188
156.3080 388.0 188
157.0276 386.0 188
157.6208 384.0 188
158.3405 382.0 188
159.1864 380.0 188
160.0269 377.0 188
160.6201 376.0 188
161.4661 374.0 188
162.0593 373.0 188
162.7789 371.0 188
163.7457 369.0 188
164.4653 368.0 188
165.1849 366.0 188
165.9045 366.0 188
166.3715 364.0 188
167.4646 362.0 188
168.0579 362.0 188
168.6511 360.0 188
169.8706 359.0 188
169.9640 358.0 188
170.8099 357.0 188
171.6559 358.0 188
172.4963 356.0 188
173.4686 355.0 188
173.6829 355.0 188
174.7760 354.0 188
175.4956 353.0 188
175.9680 353.0 188
176.6821 352.0 188
177.7808 352.0 188
178.5114 352.0 188
179.2145 351.0 188
179.8077 351.0 188
180.2802 351.0 188
181.4996 351.0 188
181.9666 353.0 188
182.6862 351.0 188
183.5266 350.0 188
184.2462 351.0 188
184.5923 352.0 188
185.8118 353.0 188
186.0260 353.0 188
186.9983 353.0 188
187.4652 354.0 188
188.5583 354.0 188
189.2780 355.0 188
189.9976 355.0 188
190.5908 357.0 188
191.1841 357.0 188
192.0300 357.0 188
192.4969 358.0 188
193.2166 360.0 188
194.0625 360.0 188
194.5294 362.0 188
195.1227 363.0 188
195.9686 363.0 188
196.9354 366.0 188
197.4023 367.0 188
197.9956 368.0 188
199.0887 369.0 188
199.4348 371.0 188
200.2808 373.0 188
200.9949 374.0 188
201.7145 376.0 188
202.3077 377.0 188
203.4009 379.0 188
203.9996 380.0 188
204.3402 384.0 188
205.3125 384.0 188
206.1530 387.0 188
206.6199 390.0 188
207.5922 391.0 188
207.8119 394.0 188
208.6523 397.0 188
209.6246 399.0 188
210.2179 403.0 188
210.5585 406.0 188
211.2781 409.0 188
212.1240 411.0 188
212.7173 414.0 188
213.5577 418.0 188
214.1510 420.0 188
214.7498 425.0 188
215.4639 428.0 188
216.4362 430.0 188
216.9031 435.0 188
217.4963 439.0 188
218.4686 443.0 188
219.0619 447.0 188
219.7760 450.0 188
220.2484 466.0 188
221.0889 442.0 188
222.1875 433.0 188
222.7808 425.0 188
223.6212 418.0 188
224.4672 410.0 188
224.9341 404.0 188
225.9009 399.0 188
226.6205 393.0 188
227.6093 387.0 188
228.3234 383.0 188
228.7958 378.0 188
229.7626 373.0 188
230.6085 368.0 188
231.4655 364.0 188
232.4323 360.0 188
232.6520 356.0 188
233.4979 353.0 188
234.3549 349.0 188
235.2008 345.0 188
236.0468 342.0 188
236.5137 339.0 188
237.2333 335.0 188
238.5901 331.0 188
238.9362 328.0 188
239.5294 326.0 188
240.7489 323.0 188
241.1060 320.0 188
242.4518 318.0 188
242.7924 315.0 188
243.3856 313.0 188
244.2316 311.0 188
245.4675 308.0 188
246.3080 305.0 188
246.5277 304.0 188
247.3737 303.0 188
247.8571 300.0 188
248.7030 299.0 188
249.9170 297.0 188
250.6366 295.0 188
251.3562 294.0 188
252.4493 293.0 188
252.3120 292.0 188
253.7787 290.0 188
254.2456 289.0 188
254.8389 288.0 188
255.5585 287.0 188
256.6681 285.0 188
256.8878 285.0 188
257.9810 284.0 188
258.9478 283.0 188
259.5465 281.0 188
260.1562 281.0 188
260.7495 280.0 188
261.4636 280.0 188
261.9360 279.0 188
263.2764 279.0 188
263.3698 278.0 188
264.9792 278.0 188
265.1990 278.0 188
265.9186 277.0 188
266.5118 277.0 188
266.8579 277.0 188
267.9675 277.0 188
268.5608 277.0 188
269.1541 277.0 188
270.6207 277.0 188
270.8405 277.0 188
272.0764 277.0 188
272.0435 277.0 188
272.7631 277.0 188
273.6090 278.0 188
274.9493 278.0 188
275.0427 278.0 188
275.7623 279.0 188
276.2292 280.0 188
277.8278 279.0 188
278.5419 280.0 188
279.5142 280.0 188
279.1077 287.0 188
283.4198 233.0 188
280.3876 341.0 188
281.8542 321.0 188
282.5739 307.0 188
284.2932 286.0 188
284.5129 294.0 188
284.9799 292.0 188
285.6995 293.0 188
286.0455 294.0 188
286.8860 295.0 188
287.4792 296.0 188
288.4515 298.0 188
289.4183 299.0 188
289.7644 300.0 188
290.6049 301.0 188
291.4508 302.0 188
292.2968 303.0 188
292.3901 305.0 188
293.2306 307.0 188
294.3237 308.0 188
295.0433 310.0 188
295.6366 311.0 188
295.8563 313.0 188
296.5924 315.0 188
297.6855 317.0 188
298.1525 319.0 188
298.6359 322.0 188
299.8553 324.0 188
300.0751 326.0 188
301.1847 328.0 188
302.0306 331.0 188
302.3712 333.0 188
303.3545 336.0 188
303.7006 338.0 188
304.7937 341.0 188
305.0299 344.0 188
306.1230 346.0 188
306.4636 349.0 188
307.1832 352.0 188
307.9193 355.0 188
308.5126 358.0 188
309.4794 361.0 188
310.2155 365.0 188
310.5615 369.0 188
311.0284 372.0 188
311.8854 376.0 188
312.7313 380.0 188
313.4509 384.0 188
314.0607 388.0 188
314.5276 393.0 188
315.6207 396.0 188
315.9833 402.0 188
316.5765 407.0 188
317.5433 411.0 188
318.0103 416.0 188
318.6090 422.0 188
319.5758 427.0 188
319.9329 433.0 188
320.9052 439.0 188
321.6248 445.0 188
322.0917 452.0 188
322.9321 458.0 188
323.5419 466.0 188
324.1406 473.0 188
324.8547 480.0 188
325.5743 488.0 188
326.0468 496.0 188
326.9037 504.0 188
327.3706 513.0 188
328.0902 522.0 188
328.8098 531.0 188
329.5294 541.0 188
330.1227 551.0 188
330.8588 562.0 188
331.4520 573.0 188
332.1716 584.0 188
333.0121 596.0 188
333.6053 608.0 188
334.3414 620.0 188
334.9347 634.0 188
335.6543 647.0 188
336.1212 663.0 188
336.9672 679.0 188
337.5769 695.0 188
338.2965 715.0 188
339.0106 733.0 188
339.6094 752.0 188
340.2026 771.0 188
340.9167 793.0 188
341.6364 817.0 188
342.2296 842.0 188
342.9492 868.0 188
343.5425 898.0 188
344.1357 931.0 188
344.8553 964.0 188
345.5750 1000.0 188
346.2946 1041.0 188
346.8878 1087.0 188
347.6074 1134.0 188
348.2172 1183.0 188
348.9368 1239.0 188
349.5300 1301.0 188
350.2496 1360.0 188
350.8429 1422.0 188
351.5625 1505.0 188
